patch_id,fold,tile,x_epsg2154,y_epsg2154,lon,lat
30384,3,t31tfm,851740.446220,6599877.391641,4.97817342,46.48178014
30385,2,t31tfm,888828.671930,6631846.342037,5.47444830,46.76011024
30386,5,t31tfm,835114.856211,6628015.497527,4.76972959,46.73862556
30387,1,t31tfm,850463.908727,6566624.710452,4.95083081,46.18272812
30388,2,t31tfm,868366.150328,6610108.396263,5.19852172,46.56991381
30389,1,t31tfm,810812.184241,6583248.647143,4.44079526,46.34005696
30390,4,t31tfm,844067.677885,6579413.728780,4.87186258,46.29925101
30391,5,t31tfm,836392.975248,6592203.206426,4.77591684,46.41598169
30392,2,t31tfm,812091.165191,6585806.923885,4.45803512,46.36287819
30393,4,t31tfm,876040.502597,6576859.036428,5.28611170,46.26867508
30394,5,t31tfm,823602.522190,6607551.466512,4.61350925,46.55662526
30395,4,t31tfm,859414.068635,6611387.554650,5.08212165,46.58361225
30396,4,t31tfm,891384.915432,6585811.956784,5.48891558,46.34507988
30397,1,t31tfm,832556.266963,6620341.549261,4.73402125,46.67005642
30398,3,t31tfm,860692.824845,6601156.383525,5.09527073,46.49121399
30399,5,t31tfm,870931.439026,6542328.971290,5.20726773,45.95917081
30400,3,t31tfm,815928.587686,6583248.921684,4.50730371,46.33919942
30401,4,t31tfm,874761.279004,6580695.372307,5.27094093,46.30353834
30402,1,t31tfm,845346.321831,6621619.744673,4.90167383,46.67891146
30403,3,t31tfm,827442.244401,6643364.823766,4.67352521,46.87830256
30404,3,t31tfm,901614.367690,6587091.478946,5.62240431,46.35361479
30405,5,t31tfm,850461.611800,6594761.612762,4.95985373,46.43601625
30406,1,t31tfm,887548.702703,6585811.647306,5.43905847,46.34615485
30407,4,t31tfm,860694.072566,6628013.140392,5.10461841,46.73295456
30408,3,t31tfm,883712.327114,6619059.293565,5.40234836,46.64645126
30409,1,t31tfm,876039.128595,6596041.257537,5.29332667,46.44133274
30410,1,t31tfm,864532.578184,6642080.497823,5.15990518,46.85863665
30411,1,t31tfm,900338.083233,6638238.153031,5.62794844,46.81428415
30412,3,t31tfm,845349.949837,6553834.094695,4.88060278,46.06870120
30413,3,t31tfm,833838.895541,6552553.114847,4.73135404,46.05953965
30414,5,t31tfm,835114.410460,6583250.066292,4.75668168,46.33563932
30415,4,t31tfm,864535.111476,6550000.922688,5.12737996,46.02981086
30416,1,t31tfm,845349.104628,6558950.093802,4.88216934,46.11475734
30417,3,t31tfm,861974.581246,6640801.996415,5.12588962,46.84775450
30418,2,t31tfm,868370.114939,6647195.384466,5.21213710,46.90371557
30419,2,t31tfm,809532.944703,6619063.658445,4.43261381,46.66270887
30420,3,t31tfm,901613.938685,6612664.649180,5.63348826,46.58376201
30421,5,t31tfm,838951.204495,6587087.312507,4.80769027,46.36940404
30422,3,t31tfm,861974.028601,6636965.288104,5.12452784,46.81322202
30425,3,t31tfm,868368.633470,6638243.267867,5.20882836,46.82314480
30426,5,t31tfm,874760.362898,6611387.019792,5.28245406,46.57978894
30427,5,t31tfm,827445.313625,6542319.363710,4.64591153,45.96863774
30428,1,t31tfm,879875.894935,6588368.634068,5.34031905,46.37125981
30429,5,t31tfm,858137.062380,6570462.531594,5.05156550,46.21552503
30430,4,t31tfm,812090.817976,6597318.837139,4.46080051,46.46652092
30431,3,t31tfm,817208.507164,6571737.170432,4.52105826,46.23533692
30432,3,t31tfm,806974.714025,6585806.694147,4.39149651,46.36370738
30433,5,t31tfm,853025.385221,6546161.622845,4.97738507,45.99794354
30434,4,t31tfm,887549.450327,6578139.137909,5.43599094,46.27709862
30435,1,t31tfm,876043.718442,6556397.719607,5.27848823,46.08450018
30436,2,t31tfm,868369.022630,6640801.007883,5.20977226,46.84616516
30437,2,t31tfm,856857.550653,6575578.070916,5.03668474,46.26187226
30438,3,t31tfm,861972.407947,6621618.559451,5.11910576,46.67508971
30439,5,t31tfm,868368.399213,6569184.991612,5.18377620,46.20155458
30440,4,t31tfm,819766.170764,6578132.819058,4.55587672,46.29246872
30441,3,t31tfm,882437.363788,6647192.689982,5.39684997,46.89999541
30442,5,t31tfm,844069.721457,6561507.895168,4.86639115,46.13805697
30443,2,t31tfm,806976.837705,6558944.909771,4.38539436,46.12185958
30444,4,t31tfm,869646.173858,6578137.182833,5.20358013,46.28181657
30445,2,t31tfm,854298.296171,6604993.111632,5.01320464,46.52724784
30446,5,t31tfm,887548.127557,6596041.618574,5.44316606,46.43822827
30447,5,t31tfm,821044.845593,6584528.281350,4.57413962,46.34981861
30448,4,t31tfm,808256.136211,6647204.525655,4.42254779,46.91625381
30449,3,t31tfm,856856.207828,6596040.717819,5.04354189,46.44607085
30450,2,t31tfm,826160.647871,6608830.474180,4.64724172,46.56766393
30451,1,t31tfm,808253.641137,6590923.214318,4.40931665,46.40956840
30452,2,t31tfm,874761.701675,6629290.505330,5.28924869,46.74092788
30453,3,t31tfm,890109.038900,6642076.122782,5.49545044,46.85180984
30454,1,t31tfm,853022.181334,6564067.151241,4.98315346,46.15913102
30455,5,t31tfm,874764.372511,6558955.164673,5.26288741,46.10785142
30456,4,t31tfm,853024.103395,6552556.499308,4.97943956,46.05551109
30457,5,t31tfm,867087.253786,6597319.854587,5.17722713,46.45512290
30458,1,t31tfm,873489.220565,6542329.625562,5.24027946,45.95852813
30459,5,t31tfm,869646.074654,6626733.372354,5.22133161,46.71922807
30460,4,t31tfm,886269.377751,6610107.841712,5.43216074,46.56518255
30461,2,t31tfm,842787.916678,6612667.064270,4.86544617,46.59887159
30462,1,t31tfm,849182.648508,6610108.941041,4.94813229,46.57445373
30463,4,t31tfm,838951.079340,6589645.305934,4.80845067,46.39243190
30464,3,t31tfm,856857.224210,6626734.600548,5.05395448,46.72235609
30465,5,t31tfm,805695.775586,6581969.257713,4.37399534,46.32935937
30466,3,t31tfm,896499.034278,6604992.749906,5.56347267,46.51623377
30467,4,t31tfm,824885.778217,6549993.504969,4.61489196,46.03820392
30468,4,t31tfm,882433.090936,6610107.964083,5.38210024,46.56623653
30469,1,t31tfm,884991.003701,6588368.971181,5.40682990,46.36987851
30470,1,t31tfm,854298.500513,6592203.880382,5.00896279,46.41212397
30471,2,t31tfm,829998.956340,6630574.004856,4.70346573,46.76266985
30472,5,t31tfm,860699.447495,6544884.349806,5.07607040,45.98467208
30473,4,t31tfm,869651.303411,6547444.246174,5.19257932,46.00553672
30474,5,t31tfm,864529.462399,6603714.154870,5.14617848,46.51330939
30475,2,t31tfm,815928.986936,6628017.008073,4.51850121,46.74223582
30476,4,t31tfm,888829.417611,6636961.338637,5.47655963,46.80614261
30477,1,t31tfm,851741.503588,6626735.066442,4.98699599,46.72353879
30478,1,t31tfm,805695.402844,6590923.136627,4.37601864,46.40997396
30479,1,t31tfm,805695.999003,6578131.869343,4.37313086,46.29480989
30480,4,t31tfm,873487.367232,6550002.885856,5.24306949,46.02759788
30481,4,t31tfm,809532.582763,6599877.017952,4.42807107,46.48997365
30482,4,t31tfm,882435.970520,6639519.911904,5.39377668,46.83094375
30483,2,t31tfm,855578.142431,6580693.643343,5.02178013,46.30821761
30484,3,t31tfm,891385.679741,6578139.584209,5.48578550,46.27602623
30485,5,t31tfm,884995.212792,6648470.964942,5.43095059,46.91079526
30486,5,t31tfm,838951.888107,6628015.168770,4.81996925,46.73783735
30487,3,t31tfm,850461.515585,6606272.083906,4.96358008,46.53963051
30488,3,t31tfm,832559.046496,6557669.134606,4.71624124,46.10584949
30489,5,t31tfm,874760.218245,6601156.486025,5.27859753,46.48770712
30490,3,t31tfm,864529.505015,6607550.767285,5.14753980,46.54784320
30491,1,t31tfm,837671.821060,6598598.250044,4.79445443,46.47329132
30492,3,t31tfm,844071.396635,6551275.849859,4.86328554,46.04594382
30493,4,t31tfm,867088.724424,6575579.181852,5.16946492,46.25942879
30494,5,t31tfm,824882.534509,6628016.330901,4.63574714,46.74061964
30495,2,t31tfm,858136.525106,6630571.219849,5.07201651,46.75658852
30496,2,t31tfm,905450.543784,6584534.512665,5.67113921,46.32944533
30497,2,t31tfm,878596.949258,6590926.148146,5.32466800,46.39461944
30498,1,t31tfm,823604.051229,6570458.680254,4.60369645,46.22268717
30499,2,t31tfm,863254.919252,6556395.242989,5.11304736,46.08767987
30500,5,t31tfm,876039.663481,6585810.760346,5.28947045,46.34924942
30501,2,t31tfm,879883.213912,6543610.152282,5.32328518,45.96839078
30502,4,t31tfm,803137.080589,6611389.145000,4.34726469,46.59462978
30503,3,t31tfm,850463.350057,6634408.891011,4.97277604,46.79290082
30504,2,t31tfm,870924.656214,6581973.854806,5.22157970,46.31602874
30505,5,t31tfm,882433.551938,6587090.023735,5.37307636,46.35906418
30506,1,t31tfm,824882.096407,6621621.037374,4.63400821,46.68304811
30507,2,t31tfm,815928.067922,6599877.064497,4.51143475,46.48890222
30508,4,t31tfm,826160.716206,6593481.910263,4.64307321,46.42948779
30509,4,t31tfm,878596.699130,6597320.131083,5.32711680,46.45216983
30510,3,t31tfm,836393.665164,6625457.363983,4.78571609,46.71533854
30511,3,t31tfm,861972.924696,6578136.408645,5.10395823,46.28369402
30512,4,t31tfm,881154.406750,6593483.850718,5.35893120,46.41695761
30513,2,t31tfm,808253.955614,6583248.514677,4.40753992,46.34047122
30514,3,t31tfm,870929.059895,6552560.076951,5.21093529,46.05126565
30516,5,t31tfm,810813.309056,6567899.255987,4.43717787,46.20186191
30517,3,t31tfm,831278.677010,6567901.363615,4.70252537,46.19821731
30518,4,t31tfm,883712.882747,6625453.145372,5.40490129,46.70399588
30519,1,t31tfm,891385.819187,6629288.536780,5.50687154,46.73636500
30520,3,t31tfm,819767.329958,6565341.948620,4.55262491,46.17731151
30521,3,t31tfm,855578.371283,6578135.792371,5.02093256,46.28519229
30522,3,t31tfm,905450.895498,6625450.823129,5.68925427,46.69766238
30523,2,t31tfm,895220.416464,6597320.573506,5.54358075,46.44755784
30524,3,t31tfm,849183.904766,6575577.285928,4.93708860,46.26360372
30525,2,t31tfm,831278.146458,6573017.535181,4.70395006,46.24427689
30526,4,t31tfm,819766.156932,6626737.643558,4.56841674,46.73004324
30527,5,t31tfm,874761.425717,6626732.855930,5.28827445,46.71790836
30528,2,t31tfm,842789.868403,6567902.709878,4.85175946,46.19589672
30529,1,t31tfm,868366.228274,6593483.328264,5.19249651,46.42027117
30530,2,t31tfm,803141.555339,6542315.230908,4.33210268,45.97272725
30531,5,t31tfm,813370.203948,6617784.385515,4.48247676,46.65055422
30532,2,t31tfm,809535.123923,6558945.205510,4.41851825,46.12145325
30533,1,t31tfm,905452.523322,6636958.608858,5.69441352,46.80121814
30536,1,t31tfm,831279.950895,6647201.483463,4.72500524,46.91209510
30537,5,t31tfm,838951.351979,6584529.316404,4.80693080,46.34637609
30538,3,t31tfm,878596.777640,6594762.539164,5.32613638,46.42914976
30539,5,t31tfm,831277.700101,6578133.687129,4.70537824,46.29033607
30540,3,t31tfm,865808.759668,6588367.761137,5.15738978,46.37485903
30541,4,t31tfm,877323.945393,6550003.759975,5.29264650,46.02661364
30542,5,t31tfm,872204.336338,6631848.474818,5.25672484,46.76461311
30543,3,t31tfm,828720.575328,6567901.080213,4.66935979,46.19870655
30544,4,t31tfm,828718.801898,6593481.983359,4.67637893,46.42900432
30545,2,t31tfm,865812.577971,6648474.745859,5.17901572,46.91587023
30546,2,t31tfm,895224.996778,6647190.061200,5.56473765,46.89635508
30547,3,t31tfm,835115.205226,6631852.558901,4.77086108,46.77316577
30548,5,t31tfm,801859.340879,6567898.448066,4.32107306,46.20326280
30549,5,t31tfm,878597.193449,6619059.659218,5.33549906,46.64783611
30550,4,t31tfm,902893.791940,6579419.641784,5.63570389,46.28418674
30551,5,t31tfm,874762.139826,6573022.402508,5.26808896,46.23447326
30552,4,t31tfm,869644.935104,6607550.669787,5.21427502,46.54657029
30553,3,t31tfm,887555.814125,6544891.006953,5.42282733,45.97784349
30554,3,t31tfm,884993.980000,6642077.045882,5.42835133,46.85325382
30556,1,t31tfm,882436.405369,6642077.498460,5.39479985,46.85396108
30557,1,t31tfm,836397.213620,6551274.493312,4.76406835,46.04751874
30558,2,t31tfm,878597.865025,6626732.459268,5.33847845,46.71689290
30559,2,t31tfm,895224.469843,6644632.615348,5.56364030,46.87334088
30560,3,t31tfm,892664.103422,6625452.217638,5.52199941,46.70147347
30561,2,t31tfm,896502.256314,6566631.838712,5.54737563,46.17098556
30562,1,t31tfm,841509.925771,6576855.535609,4.83786849,46.27676243
30563,2,t31tfm,891384.804121,6619058.728041,5.50261286,46.64430082
30564,3,t31tfm,876044.247176,6553840.024488,5.27754052,46.06147783
30565,1,t31tfm,822324.719584,6631853.746958,4.60327387,46.77563684
30566,1,t31tfm,840230.674790,6625457.065840,4.83593369,46.71454363
30567,1,t31tfm,846629.412147,6551276.318878,4.89635607,46.04539972
30568,4,t31tfm,865810.645427,6569184.637697,5.15061796,46.20218346
30569,4,t31tfm,865810.357790,6634407.000079,5.17389822,46.78925589
30570,4,t31tfm,865811.071071,6639522.523447,5.17575512,46.83529784
30571,5,t31tfm,831278.973838,6565343.269451,4.70181432,46.17518737
30572,4,t31tfm,895221.525759,6625451.945207,5.55545309,46.70073079
30573,2,t31tfm,821044.398852,6607551.504921,4.58012449,46.55709138
30574,2,t31tfm,891389.057832,6648469.616610,5.51491322,46.90898052
30575,4,t31tfm,844066.719781,6601156.281764,4.87856973,46.49497980
30576,1,t31tfm,808254.248960,6626738.427798,4.41769502,46.73201012
30577,3,t31tfm,805697.992821,6648483.980895,4.38923510,46.92818176
30578,1,t31tfm,870923.731707,6602435.293902,5.22907323,46.50020337
30579,5,t31tfm,854299.693299,6575577.804679,5.00348705,46.26245905
30580,1,t31tfm,882434.101624,6580696.124181,5.37058732,46.30151474
30581,1,t31tfm,902892.897918,6617779.190660,5.65242480,46.62940380
30582,4,t31tfm,874763.679674,6562791.703185,5.26430255,46.14238498
30583,3,t31tfm,867088.764828,6630570.225165,5.18925623,46.75440485
30584,4,t31tfm,860694.577748,6573020.669859,5.08560607,46.23794944
30586,2,t31tfm,877320.744574,6639520.740750,5.32669857,46.83232766
30587,4,t31tfm,818487.839944,6569179.098616,4.53701036,46.21208321
30588,5,t31tfm,809532.680626,6611388.995545,4.43079169,46.59361546
30589,1,t31tfm,809535.927010,6552549.488481,4.41704242,46.06386964
30590,1,t31tfm,841511.189939,6565344.547766,4.83441243,46.17313587
30591,5,t31tfm,844067.478353,6581971.686034,4.87264805,46.32227831
30592,5,t31tfm,835115.789971,6567901.799452,4.75227209,46.19746541
30593,3,t31tfm,803137.186550,6615226.538621,4.34812181,46.62917782
30594,4,t31tfm,813370.541492,6580690.579346,4.47343117,46.31660110
30595,4,t31tfm,854300.036877,6633129.498748,5.02262882,46.78051104
30596,1,t31tfm,838952.655791,6635689.201936,4.82229854,46.80691566
30597,1,t31tfm,869649.159308,6557675.336389,5.19622839,46.09763172
30598,5,t31tfm,822323.449218,6598598.052764,4.59445703,46.47625506
30599,5,t31tfm,865808.706308,6616502.798996,5.16743491,46.62810569
30600,3,t31tfm,895224.003634,6564074.170130,5.52975437,46.14833600
30601,3,t31tfm,831280.981958,6551273.630955,4.69791905,46.04852086
30602,1,t31tfm,859414.819292,6624176.554233,5.08654433,46.69872736
30603,3,t31tfm,882436.613469,6562793.056035,5.36365830,46.14037266
30604,1,t31tfm,812090.965804,6590923.334534,4.45926230,46.40894187
30605,4,t31tfm,812090.923749,6612668.033839,4.46451150,46.60470812
30606,3,t31tfm,901617.465787,6642073.958811,5.64640403,46.84841723
30607,5,t31tfm,836393.005504,6613946.289254,4.78230634,46.61171698
30608,5,t31tfm,851744.340578,6648477.264504,4.99422193,46.91923969
30609,3,t31tfm,845345.713329,6598598.359654,4.89444083,46.47167838
30610,3,t31tfm,868370.769206,6555117.322663,5.17877365,46.07492478
30611,2,t31tfm,854298.835375,6585809.251597,5.00685158,46.35456106
30612,3,t31tfm,870926.550927,6639521.745236,5.24284405,46.83400232
30613,4,t31tfm,836395.406702,6642084.607340,4.79067472,46.86501045
30614,5,t31tfm,868367.894371,6573021.596028,5.18514637,46.23608943
30615,1,t31tfm,833837.384614,6562785.500736,4.73424120,46.15165926
30616,1,t31tfm,905452.976485,6639515.907139,5.69556390,46.82423021
30617,3,t31tfm,841509.230239,6619062.029102,4.85070476,46.65670861
30618,2,t31tfm,844068.799446,6636967.599274,4.88977036,46.81734035
30619,2,t31tfm,832556.807539,6628015.711788,4.73623533,46.73913877
30620,5,t31tfm,868366.408849,6589646.768410,5.19111288,46.38573761
30621,1,t31tfm,859416.214120,6636965.634165,5.09099426,46.81383981
30622,1,t31tfm,842791.504573,6556391.679305,4.84828709,46.09226950
30623,3,t31tfm,844071.873000,6548717.818490,4.86251150,46.02291528
30624,4,t31tfm,891386.150295,6631845.997653,5.50793948,46.75938077
30625,3,t31tfm,819765.538293,6589644.514471,4.55882039,46.39610806
30626,5,t31tfm,851741.238713,6581972.265644,4.97235448,46.32060131
30627,2,t31tfm,896501.614921,6570467.969391,5.54897209,46.20551152
30628,3,t31tfm,801858.194332,6619063.990377,4.33225331,46.66392165
30629,3,t31tfm,895220.695004,6590927.078944,5.54090474,46.39001665
30630,4,t31tfm,826163.866592,6648481.286538,4.65815365,46.92460203
30631,2,t31tfm,818491.271126,6543596.871632,4.53062304,45.98176099
30632,5,t31tfm,855579.536189,6567904.342650,5.01755261,46.19308995
30633,5,t31tfm,850464.262314,6564066.782456,4.95001654,46.15970130
30634,1,t31tfm,870923.797910,6597319.944128,5.22719296,46.45416036
30635,1,t31tfm,868366.052222,6604992.992930,5.19666270,46.52387041
30636,1,t31tfm,804416.462451,6585806.583450,4.35822612,46.36410746
30637,4,t31tfm,896499.243119,6612664.885676,5.56672770,46.58528037
30638,3,t31tfm,870924.465131,6621617.872245,5.23616545,46.67286085
30639,5,t31tfm,846624.645868,6603714.216169,4.91271888,46.51745317
30640,5,t31tfm,860692.879834,6597319.711053,5.09394515,46.45667867
30641,2,t31tfm,850461.984866,6619061.503229,4.96774466,46.65475494
30642,5,t31tfm,827441.629103,6638248.570660,4.67209465,46.83224739
30643,2,t31tfm,845349.436781,6648478.337691,4.91021404,46.92067271
30644,5,t31tfm,808254.171550,6579411.154771,4.40665399,46.30592230
30645,4,t31tfm,822324.955699,6634411.897686,4.60395794,46.79866550
30646,5,t31tfm,854298.303382,6599877.419715,5.01150478,46.48119859
30647,4,t31tfm,881154.225865,6606271.663057,5.36391245,46.53205447
30648,3,t31tfm,863251.360688,6583252.079715,5.12234222,46.32943479
30650,3,t31tfm,803137.894764,6575573.429134,4.33934044,46.27217076
30651,3,t31tfm,826160.960466,6587086.664412,4.64134535,46.37191333
30652,1,t31tfm,856856.801639,6621618.936827,5.05220838,46.67630961
30653,2,t31tfm,878599.956796,6564071.193587,5.31446438,46.15290034
30654,3,t31tfm,801861.121921,6551269.321099,4.31749796,46.05354020
30655,3,t31tfm,891386.512368,6634403.462826,5.50900873,46.78239642
30656,2,t31tfm,841512.423311,6648478.960007,4.85980627,46.92150295
30657,3,t31tfm,864530.740953,6628012.753549,5.15484265,46.73201945
30658,4,t31tfm,892666.781291,6562794.954282,5.49611573,46.13755537
30659,1,t31tfm,908007.124885,6612664.347073,5.71693126,46.58180934
30660,5,t31tfm,819765.315912,6598598.022626,4.56112115,46.47671503
30661,1,t31tfm,855583.899663,6543604.228879,5.00959103,45.97434015
30662,2,t31tfm,849183.392641,6624177.386213,4.95268424,46.70109087
30663,1,t31tfm,864529.607298,6611387.380853,5.14890363,46.58237677
30664,5,t31tfm,812092.423967,6636971.073089,4.47044345,46.82349715
30665,4,t31tfm,824882.190948,6581970.374860,4.62334513,46.32609056
30666,3,t31tfm,849186.934426,6553834.772412,4.93022810,46.06787362
30667,2,t31tfm,882433.186649,6612665.511331,5.38310905,46.58925512
30670,1,t31tfm,836392.791631,6602435.246169,4.77891537,46.50809333
30671,5,t31tfm,821044.477999,6611388.705663,4.58112840,46.59163605
30672,5,t31tfm,861972.229493,6619060.783515,5.11820596,46.65206729
30673,3,t31tfm,867087.790814,6585810.112970,5.17310767,46.35152110
30674,5,t31tfm,824881.549670,6599877.135396,4.62813563,46.48730019
30675,1,t31tfm,896499.737150,6620337.032092,5.56999472,46.65432596
30676,2,t31tfm,836398.136442,6546158.287356,4.76260348,46.00145903
30677,2,t31tfm,884991.405179,6622895.487358,5.42060135,46.68062539
30678,4,t31tfm,830003.022333,6544878.024571,4.67963637,45.99118822
30679,2,t31tfm,877317.982369,6611386.926788,5.31583874,46.57911764
30680,4,t31tfm,882435.361588,6570465.831805,5.36662063,46.20943421
30681,3,t31tfm,905450.040769,6590927.699868,5.67394635,46.38698117
30682,3,t31tfm,817207.201808,6596039.830711,4.52714013,46.45413449
30683,3,t31tfm,814650.649163,6636970.826336,4.50399451,46.82306112
30684,4,t31tfm,853024.597795,6549998.555270,4.97861702,46.03248415
30685,3,t31tfm,845346.088483,6617782.839698,4.90046277,46.64437320
30686,3,t31tfm,887548.013137,6602435.337222,5.44574353,46.49577325
30687,3,t31tfm,908006.908817,6604992.651308,5.71348631,46.51277105
30688,5,t31tfm,854302.039749,6647197.870384,5.02738892,46.90713786
30689,1,t31tfm,873481.944435,6619060.015664,5.26864490,46.64918193
30690,1,t31tfm,831280.569606,6553831.763911,4.69862534,46.07155136
30691,1,t31tfm,906732.369258,6643351.604335,5.71406556,46.85835136
30692,5,t31tfm,892663.863422,6583254.623030,5.50448239,46.32169925
30693,2,t31tfm,827439.993327,6617783.749627,4.66640750,46.64802262
30694,3,t31tfm,877321.390210,6643357.210264,5.32819086,46.86685528
30695,2,t31tfm,895220.409905,6608828.851862,5.54841827,46.55113026
30696,5,t31tfm,836395.992865,6558948.740281,4.76627234,46.11660754
30697,5,t31tfm,806974.711725,6619063.771667,4.39916103,46.66312290
30698,3,t31tfm,821046.546724,6640807.444332,4.58888685,46.85647097
30699,2,t31tfm,836392.919478,6611388.278520,4.78155117,46.58868969
30700,2,t31tfm,908013.155794,6553847.448769,5.69084020,46.05248939
30701,2,t31tfm,904171.094019,6608828.605997,5.66517412,46.54846781
30702,3,t31tfm,856856.127945,6604993.090321,5.04656308,46.52665563
30703,3,t31tfm,900335.134865,6608828.712190,5.61513793,46.54962344
30704,4,t31tfm,896499.654423,6587091.074893,5.55592397,46.35512107
30705,4,t31tfm,859414.617671,6621618.749539,5.08565762,46.67570455
30706,5,t31tfm,814649.363962,6585807.042942,4.49130331,46.36244908
30707,5,t31tfm,805695.231661,6603714.357199,4.37892415,46.52513559
30708,1,t31tfm,822327.988930,6547434.880835,4.58116382,46.01563454
30709,2,t31tfm,821047.025873,6560225.720559,4.56789334,46.13102188
30710,5,t31tfm,856856.221367,6610108.729550,5.04829530,46.57270349
30711,2,t31tfm,810813.823155,6642087.692647,4.45491099,46.86977152
30712,1,t31tfm,861975.109830,6561510.670678,5.09824928,46.13403462
30713,1,t31tfm,821049.304055,6544876.435290,4.56398548,45.99282981
30714,4,t31tfm,821044.651889,6616504.978091,4.58246983,46.63769525
30715,4,t31tfm,813371.802021,6565341.268220,4.46973488,46.17840749
30716,3,t31tfm,818486.219327,6602435.237129,4.54543141,46.51148712
30717,4,t31tfm,823606.281757,6552551.498310,4.59902113,46.06146811
30718,1,t31tfm,844066.911618,6592203.484009,4.87579951,46.41438650
30719,4,t31tfm,905451.199095,6628008.101935,5.69039830,46.72067497
30720,4,t31tfm,822325.507923,6565342.231444,4.58577955,46.17685630
30721,1,t31tfm,822326.628600,6556388.602298,4.58346676,46.09624603
30722,1,t31tfm,803137.031108,6596039.584849,4.34385193,46.45643541
30723,2,t31tfm,803138.972538,6562781.951804,4.33654309,46.15700215
30724,3,t31tfm,818486.618057,6619063.241996,4.54969251,46.66118274
30725,2,t31tfm,827442.441781,6560226.546151,4.65070834,46.12985568
30726,3,t31tfm,856859.929958,6647197.434000,5.06098199,46.90653779
30727,3,t31tfm,838951.179174,6617783.177440,4.81687687,46.64573150
30728,1,t31tfm,884993.970009,6564072.305632,5.39727437,46.15119277
30729,4,t31tfm,810813.966471,6561503.621267,4.43567843,46.14427959
30730,5,t31tfm,904178.476551,6548731.742792,5.63906153,46.00761431
30731,3,t31tfm,823604.310505,6567900.530548,4.60302610,46.19965618
30732,2,t31tfm,851741.187168,6622898.242636,4.98572865,46.68900256
30733,2,t31tfm,829998.226687,6584528.780165,4.69054053,46.34815657
30734,3,t31tfm,873482.020147,6585810.571615,5.25622538,46.34991054
30735,5,t31tfm,803137.446607,6583248.259321,4.34102708,46.34127074
30736,3,t31tfm,897779.568833,6575582.962075,5.56769459,46.25117412
30737,2,t31tfm,805698.462751,6552548.982988,4.36740797,46.06447433
40000,2,t32ulu,1035200.065243,6830855.510766,7.53908478,48.49122244
40001,2,t32ulu,1035493.794110,6827027.166181,7.54007612,48.45668734
40002,5,t32ulu,1037556.520502,6833603.621592,7.57307630,48.51468056
40003,4,t32ulu,1038343.107300,6840082.440114,7.58880377,48.57245314
40004,3,t32ulu,1035004.220043,6833407.783510,7.53842285,48.51424572
40005,5,t32ulu,1044035.224066,6832816.887970,7.66001705,48.50420983
40006,2,t32ulu,1043056.364523,6845579.046866,7.65697224,48.61933092
40007,1,t32ulu,1049531.218453,6828103.573134,7.73046442,48.45894538
40008,3,t32ulu,1037255.193755,6804058.647625,7.54598495,48.24947204
40009,4,t32ulu,1039129.662547,6846561.525599,7.60456575,48.63022333
40010,4,t32ulu,1046591.501195,6849701.604666,7.70818144,48.65446324
40011,2,t32ulu,1044328.787616,6828988.412605,7.66092675,48.46967302
40012,1,t32ulu,1024305.172827,6839004.700799,7.39800202,48.56995610
40013,3,t32ulu,1034418.969819,6857754.199031,7.54949424,48.73318229
40014,2,t32ulu,1042860.534266,6848131.587885,7.65636097,48.64235484
40015,4,t32ulu,1040014.145846,6851764.581341,7.62067682,48.67647946
40016,4,t32ulu,1029115.806826,6843225.276429,7.46633657,48.60543395
40017,3,t32ulu,1027043.711362,6786591.833248,7.39553758,48.09775566
40018,4,t32ulu,992690.944259,6749312.714999,6.90984384,47.77897802
40019,4,t32ulu,1034801.109106,6802587.069278,7.51184552,48.23751885
40020,3,t32ulu,1042563.304376,6835271.372561,7.64207788,48.52703108
40021,2,t32ulu,1025385.276814,6841655.042875,7.41462656,48.59321780
40022,2,t32ulu,1031959.269025,6822905.201475,7.48918088,48.42148235
40023,2,t32ulu,1040010.946008,6835075.594553,7.60741497,48.52661693
40024,3,t32ulu,1043346.190160,6825062.177143,7.64453432,48.43493348
40025,5,t32ulu,1038633.226971,6819566.429455,7.57662061,48.38804939
40026,3,t32ulu,1025975.180440,6850686.517023,7.42947971,48.67403105
40027,2,t32ulu,958442.204580,6844200.456848,6.50926734,48.64628652
40028,4,t32ulu,1036283.253601,6850194.399333,7.56885573,48.66433172
40029,3,t32ulu,1022527.373384,6778545.905010,7.32903694,48.02770695
40030,1,t32ulu,1039423.468890,6842732.800288,7.60551729,48.59568809
40031,1,t32ulu,1040793.969303,6824866.477871,7.60993407,48.43452066
40032,4,t32ulu,1017322.198799,6762748.556234,7.24791230,47.88829363
40033,1,t32ulu,1035485.717597,6793655.663931,7.51417794,48.15693401
40034,4,t32ulu,1036871.023009,6842536.926300,7.57080799,48.59526247
40035,5,t32ulu,1005847.857828,6795232.096608,7.11724346,48.18566624
40036,4,t32ulu,1038437.507715,6822118.570756,7.57597802,48.41107346
40037,5,t32ulu,1002308.243091,6757748.318941,7.04385949,47.85044566
40038,4,t32ulu,1029801.716611,6834292.130832,7.46877152,48.52485598
40039,5,t32ulu,1043835.336080,6818681.704296,7.64606332,48.37737169
40040,4,t32ulu,1033031.742881,6792184.207596,7.48010706,48.14497191
40041,3,t32ulu,1033828.710288,6848722.168117,7.53443367,48.65238329
