patch_id,depth_cm,ph,soc_gkg,clay_pct,sand_pct,cec_cmolkg,nitrogen_gkg,valid,confidence,source_version
10082,15-30,6.9,12.0,21.4,15.4,13.0,1.26,True,0.1350047811075714,m2_m3_auto_center_v1
10083,0-5,5.8,38.4,13.8,15.0,22.6,3.88,True,0.08053610623118235,m2_m3_auto_center_v1
10083,5-15,5.9,25.0,16.5,14.8,15.8,2.5,True,0.14744055600011924,m2_m3_auto_center_v1
10083,15-30,5.9,12.0,14.7,15.6,13.8,1.33,True,0.11691335160645998,m2_m3_auto_center_v1
10084,0-5,6.9,31.3,15.0,11.3,18.0,2.55,True,0.09726152163345081,m2_m3_auto_center_v1
10084,5-15,7.0,17.9,16.6,10.7,15.2,1.7,True,0.17707475504230955,m2_m3_auto_center_v1
10084,15-30,6.9,12.5,14.7,10.8,13.1,1.1,True,0.16365277591428215,m2_m3_auto_center_v1
10085,0-5,6.0,34.8,16.2,16.0,23.9,3.5,True,0.10031482809444704,m2_m3_auto_center_v1
10085,5-15,6.1,23.8,17.5,15.6,19.2,2.5,True,0.15207179106748298,m2_m3_auto_center_v1
10085,15-30,6.1,13.0,18.0,16.8,14.8,1.1,True,0.14513847809960329,m2_m3_auto_center_v1
10086,0-5,6.8,29.1,16.0,11.4,21.0,2.7,True,0.10742854031668603,m2_m3_auto_center_v1
10086,5-15,6.9,16.4,17.5,11.2,15.6,1.5,True,0.17529134768974108,m2_m3_auto_center_v1
10086,15-30,6.9,12.0,16.1,12.4,14.0,1.3,True,0.15195938565676265,m2_m3_auto_center_v1
10087,0-5,6.3,38.0,18.6,13.5,21.2,3.0,True,0.08918188662247065,m2_m3_auto_center_v1
10087,5-15,6.3,21.5,20.5,13.4,16.8,2.2,True,0.16067781969215852,m2_m3_auto_center_v1
10087,15-30,6.3,12.0,19.3,14.2,13.4,1.1,True,0.15204241892772222,m2_m3_auto_center_v1
10088,0-5,5.7,38.1,13.7,12.7,21.0,4.0,True,0.08298216300672963,m2_m3_auto_center_v1
10088,5-15,5.7,27.7,15.3,12.7,16.4,2.6,True,0.14961800632305852,m2_m3_auto_center_v1
10088,15-30,5.7,12.4,14.6,13.3,16.0,1.0,True,0.14455061672237945,m2_m3_auto_center_v1
10089,0-5,6.8,31.1,14.0,11.1,20.8,3.0,True,0.09883982733122416,m2_m3_auto_center_v1
10089,5-15,6.9,15.2,16.6,10.9,16.1,1.7,True,0.16453128817722926,m2_m3_auto_center_v1
10089,15-30,6.9,12.0,16.3,11.3,13.6,1.31,True,0.15053404932846504,m2_m3_auto_center_v1
10090,0-5,5.8,35.0,16.1,15.6,21.0,4.01,True,0.10462431800163752,m2_m3_auto_center_v1
10090,5-15,5.9,28.1,16.7,15.4,16.8,2.9,True,0.16586065312719836,m2_m3_auto_center_v1
10090,15-30,5.8,12.8,17.1,16.0,14.7,1.0,True,0.16210590578434586,m2_m3_auto_center_v1
10091,0-5,5.9,45.6,15.9,18.5,20.6,4.01,True,0.09207201658716355,m2_m3_auto_center_v1
10091,5-15,6.0,31.9,15.2,18.0,16.5,2.7,True,0.1699793441683244,m2_m3_auto_center_v1
10091,15-30,6.0,12.4,16.2,18.0,14.6,1.0,True,0.15470849957338645,m2_m3_auto_center_v1
10092,0-5,5.9,35.0,16.1,20.9,24.2,4.0,True,0.07941255370094259,m2_m3_auto_center_v1
10092,5-15,6.0,26.0,15.9,21.3,17.9,2.4,True,0.12690420909147476,m2_m3_auto_center_v1
10092,15-30,6.0,13.8,17.0,22.0,15.3,1.71,True,0.09310652891388517,m2_m3_auto_center_v1
10093,0-5,5.8,32.2,20.1,14.6,22.5,5.24,True,0.0984730601991166,m2_m3_auto_center_v1
10093,5-15,5.8,28.6,21.8,14.6,16.6,2.8,True,0.15313196010434052,m2_m3_auto_center_v1
10093,15-30,5.8,12.9,21.1,15.3,13.8,1.3,True,0.12925219315606004,m2_m3_auto_center_v1
10094,0-5,6.1,35.0,15.6,19.9,23.7,3.25,True,0.08175100786583117,m2_m3_auto_center_v1
10094,5-15,6.0,19.5,21.0,18.3,17.5,1.8,True,0.12776207991963393,m2_m3_auto_center_v1
10094,15-30,6.1,11.9,22.8,18.8,12.0,1.4,True,0.13039663567844031,m2_m3_auto_center_v1
10096,0-5,6.9,29.1,14.2,15.2,21.6,3.0,True,0.09029078573039301,m2_m3_auto_center_v1
10096,5-15,7.1,15.6,18.0,13.9,18.2,1.7,True,0.1496554337422867,m2_m3_auto_center_v1
10096,15-30,7.2,12.4,20.1,16.0,15.2,1.5,True,0.14013593707666738,m2_m3_auto_center_v1
10097,0-5,6.0,38.6,16.3,18.5,24.0,3.0,True,0.08840535420902958,m2_m3_auto_center_v1
10097,5-15,6.0,23.5,18.0,18.4,16.8,2.2,True,0.1517596548700613,m2_m3_auto_center_v1
10097,15-30,6.0,13.2,18.0,18.7,15.6,1.0,True,0.13254524433866538,m2_m3_auto_center_v1
10098,0-5,5.9,35.0,17.3,24.8,23.7,4.7,True,0.08219219824726087,m2_m3_auto_center_v1
10098,5-15,6.0,28.1,17.1,27.3,19.2,2.8,True,0.15044736505264464,m2_m3_auto_center_v1
10098,15-30,5.9,12.8,18.2,24.0,16.4,1.8,True,0.12896698500215514,m2_m3_auto_center_v1
10099,0-5,7.0,29.0,16.0,11.2,17.2,2.64,True,0.08874348483578193,m2_m3_auto_center_v1
10099,5-15,7.3,17.4,19.7,11.2,14.6,1.6,True,0.17012112928004727,m2_m3_auto_center_v1
10099,15-30,7.3,13.2,17.8,11.7,12.4,1.1,True,0.1486821797421195,m2_m3_auto_center_v1
10100,0-5,6.1,30.9,16.0,13.7,21.6,3.55,True,0.10044951488850846,m2_m3_auto_center_v1
10100,5-15,6.1,20.8,15.2,12.8,17.1,2.6,True,0.1556492698613059,m2_m3_auto_center_v1
10100,15-30,6.1,12.0,13.4,14.4,15.2,1.3,True,0.13123916422013257,m2_m3_auto_center_v1
10101,0-5,6.6,35.0,13.7,10.4,21.1,3.0,True,0.09528059268265754,m2_m3_auto_center_v1
10101,5-15,6.7,14.9,13.9,10.5,16.5,1.7,True,0.1572656195217217,m2_m3_auto_center_v1
10101,15-30,6.6,12.3,13.3,11.0,13.7,1.2,True,0.15649540278363896,m2_m3_auto_center_v1
10102,0-5,5.8,43.2,15.0,24.2,24.8,4.7,True,0.07843805108548242,m2_m3_auto_center_v1
10102,5-15,5.8,28.1,14.8,24.8,19.5,2.65,True,0.12420760762427258,m2_m3_auto_center_v1
10102,15-30,5.8,15.6,15.1,22.5,16.4,2.0,True,0.08743657171525988,m2_m3_auto_center_v1
10103,0-5,5.7,35.4,20.3,24.2,21.1,3.0,True,0.08061379963387114,m2_m3_auto_center_v1
10103,5-15,5.6,31.3,20.7,25.6,18.2,2.7,True,0.14345765189600726,m2_m3_auto_center_v1
10103,15-30,5.7,13.0,21.6,25.9,16.3,1.1,True,0.1261192327949729,m2_m3_auto_center_v1
10104,0-5,6.0,34.5,19.9,18.4,22.2,2.96,True,0.10061660338790056,m2_m3_auto_center_v1
10104,5-15,6.1,25.6,20.7,17.8,17.1,2.6,True,0.15234339016330473,m2_m3_auto_center_v1
10104,15-30,6.1,12.1,21.8,18.3,14.0,1.1,True,0.1314803160789894,m2_m3_auto_center_v1
10105,0-5,6.2,31.2,18.7,16.2,21.6,3.35,True,0.11226328399678787,m2_m3_auto_center_v1
10105,5-15,6.3,19.7,20.6,15.6,16.8,2.45,True,0.1623150783431955,m2_m3_auto_center_v1
10105,15-30,6.2,11.9,20.1,15.9,14.7,1.0,True,0.15839866127413144,m2_m3_auto_center_v1
10106,0-5,6.5,35.0,14.9,11.5,21.4,3.45,True,0.10015209832864005,m2_m3_auto_center_v1
10106,5-15,6.6,18.0,16.9,11.3,18.2,1.7,True,0.15764710998679665,m2_m3_auto_center_v1
10106,15-30,6.6,11.9,16.5,11.4,15.6,1.45,True,0.14654977357599178,m2_m3_auto_center_v1
10107,0-5,5.6,43.0,17.8,26.4,21.1,5.1,True,0.08249256137544698,m2_m3_auto_center_v1
10107,5-15,5.6,33.8,18.8,27.1,18.4,2.9,True,0.13109282079194798,m2_m3_auto_center_v1
10107,15-30,5.6,15.2,20.6,25.5,15.9,1.7,True,0.11363955477212241,m2_m3_auto_center_v1
10108,0-5,5.9,34.7,16.8,18.0,21.6,3.76,True,0.08762506471180656,m2_m3_auto_center_v1
10108,5-15,6.0,23.6,19.7,17.9,17.2,2.5,True,0.15868043794937547,m2_m3_auto_center_v1
10108,15-30,6.0,12.8,20.7,18.1,15.0,1.85,True,0.13123590398887072,m2_m3_auto_center_v1
10109,0-5,6.4,32.9,18.6,15.2,20.4,3.0,True,0.0911347071998687,m2_m3_auto_center_v1
10109,5-15,6.6,18.0,20.3,15.2,15.4,1.75,True,0.1728630178001232,m2_m3_auto_center_v1
10109,15-30,6.6,12.9,18.6,14.5,13.0,1.0,True,0.1621324097375185,m2_m3_auto_center_v1
10110,0-5,6.0,34.0,18.0,15.8,21.1,5.25,True,0.08803968907754406,m2_m3_auto_center_v1
10110,5-15,6.1,20.7,20.3,15.2,17.2,2.15,True,0.147907536384083,m2_m3_auto_center_v1
10110,15-30,6.1,12.6,18.6,15.6,15.6,1.45,True,0.1257695531890433,m2_m3_auto_center_v1
10111,0-5,6.9,36.9,19.5,17.2,21.6,2.7,True,0.0844637879882948,m2_m3_auto_center_v1
10111,5-15,6.9,17.8,21.4,17.0,17.6,1.55,True,0.12888492983970945,m2_m3_auto_center_v1
10111,15-30,6.9,13.0,20.6,18.6,15.6,1.3,True,0.12867213405520952,m2_m3_auto_center_v1
10112,0-5,6.3,35.0,15.2,14.4,21.2,2.88,True,0.09945986983720119,m2_m3_auto_center_v1
10112,5-15,6.3,19.1,17.1,14.1,16.3,1.8,True,0.16096478141085907,m2_m3_auto_center_v1
10112,15-30,6.3,11.5,16.8,15.1,14.3,1.1,True,0.1561162141102227,m2_m3_auto_center_v1
10113,0-5,6.5,29.9,18.3,15.8,21.2,3.5,True,0.08667958228716237,m2_m3_auto_center_v1
10113,5-15,6.6,15.9,19.9,15.7,17.4,1.5,True,0.15504085250068414,m2_m3_auto_center_v1
10113,15-30,6.6,11.9,20.3,15.7,14.7,1.4,True,0.14304098553662933,m2_m3_auto_center_v1
10114,0-5,6.9,29.0,15.7,12.6,18.4,2.76,True,0.0927955191674208,m2_m3_auto_center_v1
10114,5-15,7.2,16.6,17.5,12.6,15.6,1.7,True,0.16301464317675587,m2_m3_auto_center_v1
10114,15-30,7.0,13.1,16.1,12.3,13.5,1.23,True,0.1552377416306692,m2_m3_auto_center_v1
10115,0-5,6.1,33.3,15.9,23.0,27.6,3.99,True,0.07569123008798102,m2_m3_auto_center_v1
10115,5-15,6.0,20.9,16.0,23.2,18.3,2.3,True,0.12655593533919257,m2_m3_auto_center_v1
10115,15-30,6.1,13.0,15.7,22.8,15.9,1.8,True,0.12332437886329894,m2_m3_auto_center_v1
10116,0-5,5.5,38.2,20.5,22.7,21.4,4.01,True,0.08145915347168557,m2_m3_auto_center_v1
10116,5-15,5.7,32.0,19.0,23.3,16.8,2.7,True,0.14383567439403386,m2_m3_auto_center_v1
10116,15-30,5.6,12.9,20.3,23.3,15.2,1.02,True,0.13520067796983357,m2_m3_auto_center_v1
10117,0-5,6.3,34.0,16.9,18.1,22.8,5.02,True,0.10047864401068951,m2_m3_auto_center_v1
10117,5-15,6.3,22.0,18.9,17.5,16.8,2.3,True,0.14725228706078525,m2_m3_auto_center_v1
10117,15-30,6.3,11.2,19.2,18.5,15.8,1.2,True,0.13234010902038443,m2_m3_auto_center_v1
10118,0-5,5.8,37.7,19.6,18.4,21.9,5.05,True,0.09577713169253685,m2_m3_auto_center_v1
10118,5-15,5.8,25.7,21.4,18.0,17.0,2.5,True,0.1395936178272912,m2_m3_auto_center_v1
10118,15-30,5.8,11.8,23.1,18.0,14.8,1.2,True,0.12250887484685878,m2_m3_auto_center_v1
10119,0-5,6.0,35.0,16.9,17.7,20.8,3.6,True,0.10160086428495678,m2_m3_auto_center_v1
10119,5-15,6.0,21.9,17.5,17.7,16.5,2.1,True,0.17158317685619784,m2_m3_auto_center_v1
10119,15-30,6.0,12.4,18.4,19.5,13.8,1.2,True,0.12530912290931875,m2_m3_auto_center_v1
10120,0-5,5.8,38.0,16.1,13.6,23.2,4.0,True,0.08957572978071807,m2_m3_auto_center_v1
10120,5-15,5.8,26.9,18.0,13.4,17.2,2.7,True,0.1444150470251431,m2_m3_auto_center_v1
10120,15-30,5.8,12.7,17.6,14.1,14.0,1.2,True,0.1352761057870749,m2_m3_auto_center_v1
10121,0-5,6.5,33.4,16.0,14.9,21.4,2.4,True,0.09785856167322195,m2_m3_auto_center_v1
10121,5-15,6.6,18.2,16.4,14.8,16.8,1.9,True,0.16606411978183808,m2_m3_auto_center_v1
10121,15-30,6.6,12.5,16.2,15.1,14.1,1.03,True,0.16303948184573822,m2_m3_auto_center_v1
10122,0-5,6.0,36.6,17.4,14.9,19.1,3.5,True,0.09181074274178437,m2_m3_auto_center_v1
10122,5-15,6.0,20.9,18.2,14.6,15.6,2.3,True,0.15405773391177952,m2_m3_auto_center_v1
10122,15-30,6.0,12.0,19.6,14.5,13.6,1.0,True,0.15227652973785016,m2_m3_auto_center_v1
10123,0-5,6.6,39.9,18.7,20.8,27.6,5.37,True,0.07164758641513445,m2_m3_auto_center_v1
10123,5-15,6.6,28.6,22.3,20.6,22.2,2.85,True,0.08235421928832637,m2_m3_auto_center_v1
10123,15-30,6.6,13.3,27.0,20.3,20.7,1.95,True,0.08814258214589109,m2_m3_auto_center_v1
10124,0-5,5.8,39.2,16.8,18.9,23.2,3.55,True,0.0866967781855918,m2_m3_auto_center_v1
10124,5-15,5.8,32.0,16.5,19.1,20.5,2.9,True,0.15298367382637107,m2_m3_auto_center_v1
10124,15-30,5.8,15.2,16.9,19.2,16.4,1.1,True,0.13024077964359268,m2_m3_auto_center_v1
10125,0-5,6.0,32.5,16.5,18.5,21.1,3.1,True,0.0816797460575388,m2_m3_auto_center_v1
10125,5-15,6.0,26.8,16.4,18.7,18.0,2.5,True,0.13681856317590968,m2_m3_auto_center_v1
10125,15-30,6.0,13.0,16.4,18.8,16.4,1.1,True,0.1135597723084873,m2_m3_auto_center_v1
10126,0-5,6.1,35.2,13.3,12.7,21.6,3.04,True,0.10986983045378083,m2_m3_auto_center_v1
10126,5-15,6.3,18.5,13.5,12.6,17.0,1.8,True,0.17235373234498533,m2_m3_auto_center_v1
10126,15-30,6.3,11.9,14.4,13.6,14.5,1.2,True,0.16121255449990965,m2_m3_auto_center_v1
10127,0-5,6.9,32.9,16.7,15.9,18.4,2.6,True,0.09693695768753045,m2_m3_auto_center_v1
10127,5-15,6.9,16.0,19.7,15.3,15.6,1.7,True,0.16505558232878412,m2_m3_auto_center_v1
10127,15-30,6.9,12.8,20.9,14.7,13.0,1.1,True,0.15291052487909879,m2_m3_auto_center_v1
10128,0-5,6.1,34.5,21.5,20.7,21.1,3.0,True,0.10402932284060892,m2_m3_auto_center_v1
10128,5-15,6.1,22.5,22.1,20.2,14.8,2.5,True,0.15275180738444347,m2_m3_auto_center_v1
10128,15-30,6.1,13.8,21.5,21.3,12.2,1.07,True,0.15130255148081717,m2_m3_auto_center_v1
10129,0-5,6.0,42.2,15.8,22.9,28.0,4.26,True,0.07572270930222472,m2_m3_auto_center_v1
10129,5-15,6.0,26.6,16.6,22.9,22.8,2.8,True,0.11083187342626574,m2_m3_auto_center_v1
10129,15-30,6.0,13.4,16.7,22.2,20.4,2.0,True,0.08711453297834261,m2_m3_auto_center_v1
10130,0-5,6.2,31.2,13.5,18.0,20.0,3.0,True,0.08494202271596671,m2_m3_auto_center_v1
10130,5-15,6.2,21.2,15.0,16.8,15.2,1.7,True,0.14361854007150154,m2_m3_auto_center_v1
10130,15-30,6.2,12.3,17.8,17.9,11.5,1.35,True,0.13699379570653658,m2_m3_auto_center_v1
10131,0-5,5.8,39.0,16.4,14.5,21.5,5.6,True,0.08092457220229497,m2_m3_auto_center_v1
10131,5-15,5.8,30.2,18.3,14.7,16.6,2.9,True,0.13933056188773224,m2_m3_auto_center_v1
10131,15-30,5.7,12.6,17.0,16.1,13.8,1.2,True,0.12419680023190242,m2_m3_auto_center_v1
10132,0-5,6.0,38.6,17.3,19.2,21.6,3.6,True,0.0999602199481676,m2_m3_auto_center_v1
10132,5-15,6.1,26.6,16.8,19.6,16.6,2.8,True,0.16544064111385126,m2_m3_auto_center_v1
10132,15-30,6.1,14.5,16.8,19.6,13.9,1.1,True,0.1336050064503501,m2_m3_auto_center_v1
10133,0-5,6.0,34.5,13.9,18.5,22.6,2.6,True,0.10511624884969716,m2_m3_auto_center_v1
10133,5-15,6.1,20.9,13.8,18.9,18.0,2.5,True,0.1701229249603664,m2_m3_auto_center_v1
10133,15-30,6.1,13.0,13.1,18.6,15.4,1.0,True,0.16415131982777034,m2_m3_auto_center_v1
10134,0-5,6.2,33.5,15.4,20.8,25.8,3.9,True,0.08081237578346354,m2_m3_auto_center_v1
10134,5-15,6.2,21.9,15.5,21.1,18.0,2.4,True,0.12639223724647025,m2_m3_auto_center_v1
10134,15-30,6.2,12.0,15.7,21.4,16.0,1.9,True,0.10441365044788095,m2_m3_auto_center_v1
10135,0-5,6.0,36.2,15.4,20.0,23.5,4.0,True,0.09133771622013795,m2_m3_auto_center_v1
10135,5-15,6.1,23.1,17.3,19.6,17.3,2.3,True,0.12548486151464897,m2_m3_auto_center_v1
10135,15-30,6.1,12.0,16.6,19.2,14.5,1.7,True,0.11047416246536353,m2_m3_auto_center_v1
10136,0-5,6.6,36.6,15.3,13.2,18.5,2.43,True,0.11530921352906302,m2_m3_auto_center_v1
10136,5-15,6.9,19.3,16.1,13.8,13.0,1.8,True,0.1769467618725046,m2_m3_auto_center_v1
10136,15-30,6.8,12.2,15.8,13.6,11.1,1.0,True,0.15814355365817953,m2_m3_auto_center_v1
10137,0-5,6.2,40.6,15.7,23.1,24.5,2.96,True,0.08066934111941826,m2_m3_auto_center_v1
10137,5-15,6.2,22.8,16.2,23.7,19.2,2.3,True,0.14319269375883723,m2_m3_auto_center_v1
10137,15-30,6.2,12.8,14.0,22.2,16.2,1.6,True,0.10675825042401131,m2_m3_auto_center_v1
10138,0-5,6.0,41.9,16.3,17.7,24.0,3.8,True,0.07517629542816068,m2_m3_auto_center_v1
10138,5-15,6.1,31.9,16.1,17.3,20.2,3.1,True,0.139510679613576,m2_m3_auto_center_v1
10138,15-30,6.1,14.9,15.9,16.5,16.8,1.2,True,0.11457480101439001,m2_m3_auto_center_v1
10139,0-5,6.2,37.0,17.7,15.8,24.0,3.4,True,0.09763092315636203,m2_m3_auto_center_v1
10139,5-15,6.2,20.1,20.5,15.0,17.0,2.3,True,0.14980175956926312,m2_m3_auto_center_v1
10139,15-30,6.2,12.6,19.4,15.6,15.0,1.1,True,0.15202293019416319,m2_m3_auto_center_v1
10140,0-5,6.4,35.6,19.6,27.8,25.2,3.9,True,0.07580328499374059,m2_m3_auto_center_v1
10140,5-15,6.5,25.0,21.1,27.8,20.4,2.3,True,0.11395383564951322,m2_m3_auto_center_v1
10140,15-30,6.4,14.0,18.4,26.7,19.7,1.9,True,0.08349559074942588,m2_m3_auto_center_v1
10141,0-5,6.2,32.0,16.3,20.2,21.0,3.88,True,0.08539829258146717,m2_m3_auto_center_v1
10141,5-15,6.2,20.4,18.1,20.6,16.0,2.0,True,0.1423287252108761,m2_m3_auto_center_v1
10141,15-30,6.2,12.8,16.4,19.9,14.4,1.27,True,0.1309147111706493,m2_m3_auto_center_v1
10142,0-5,6.7,30.8,14.6,18.5,21.6,2.1,True,0.08913465049797864,m2_m3_auto_center_v1
10142,5-15,6.8,17.4,15.1,18.5,16.6,1.9,True,0.16374471829195922,m2_m3_auto_center_v1
10142,15-30,6.8,13.0,15.3,16.9,13.4,1.27,True,0.13624765594589583,m2_m3_auto_center_v1
10143,0-5,5.8,33.9,20.1,22.4,21.6,2.85,True,0.09782984100855235,m2_m3_auto_center_v1
10143,5-15,5.8,21.1,20.1,22.0,17.7,2.3,True,0.14815298712641334,m2_m3_auto_center_v1
10143,15-30,5.8,15.3,18.0,22.7,16.2,1.0,True,0.1449731436988179,m2_m3_auto_center_v1
10144,0-5,6.1,36.3,15.3,12.8,20.8,2.74,True,0.08407508093032119,m2_m3_auto_center_v1
10144,5-15,6.1,19.3,17.4,12.9,15.4,2.0,True,0.14754402980882622,m2_m3_auto_center_v1
10144,15-30,6.1,12.2,15.6,13.0,13.4,1.0,True,0.13139018831765042,m2_m3_auto_center_v1
10145,0-5,5.9,38.3,16.4,17.9,23.0,3.25,True,0.08042290259253004,m2_m3_auto_center_v1
10145,5-15,6.0,31.3,16.3,18.9,16.8,2.8,True,0.1554497309166466,m2_m3_auto_center_v1
10145,15-30,6.0,15.1,16.7,18.3,15.4,1.1,True,0.13957296855522677,m2_m3_auto_center_v1
10146,0-5,6.1,30.7,16.0,18.2,21.0,3.0,True,0.10488014129238497,m2_m3_auto_center_v1
10146,5-15,6.1,22.0,15.8,17.6,16.4,2.35,True,0.1701599837510142,m2_m3_auto_center_v1
10146,15-30,6.1,12.8,17.3,18.4,14.8,1.05,True,0.1676407214149522,m2_m3_auto_center_v1
10147,0-5,6.1,38.1,17.7,19.8,22.6,2.85,True,0.1051089867413463,m2_m3_auto_center_v1
10147,5-15,6.1,23.4,17.7,19.8,18.8,2.4,True,0.16330020500633857,m2_m3_auto_center_v1
10147,15-30,6.1,12.8,18.7,19.8,15.4,1.0,True,0.15985598070478252,m2_m3_auto_center_v1
10148,0-5,5.9,32.4,17.8,15.5,21.1,3.5,True,0.10653488521206769,m2_m3_auto_center_v1
10148,5-15,6.0,24.5,17.9,15.9,16.4,2.6,True,0.157810049241091,m2_m3_auto_center_v1
10148,15-30,6.0,11.8,16.8,16.2,13.8,1.14,True,0.15045388009810975,m2_m3_auto_center_v1
10149,0-5,6.4,40.5,15.3,13.5,22.4,3.45,True,0.10142542881137764,m2_m3_auto_center_v1
10149,5-15,6.5,18.6,16.2,13.4,19.5,2.0,True,0.1597672060839516,m2_m3_auto_center_v1
10149,15-30,6.5,11.2,15.3,14.7,19.2,1.58,True,0.1406885735127675,m2_m3_auto_center_v1
10150,0-5,5.5,43.5,16.2,20.7,25.0,5.6,True,0.07201056646754642,m2_m3_auto_center_v1
10150,5-15,5.6,28.8,16.7,21.3,18.4,2.6,True,0.11819401762862741,m2_m3_auto_center_v1
10150,15-30,5.7,12.0,16.2,21.3,16.2,1.8,True,0.09113456681569525,m2_m3_auto_center_v1
10151,0-5,6.9,35.0,16.6,14.5,19.8,2.98,True,0.09016102975977804,m2_m3_auto_center_v1
10151,5-15,6.9,19.5,21.7,14.2,15.6,1.9,True,0.14869796539099892,m2_m3_auto_center_v1
10151,15-30,6.9,13.7,20.1,14.3,13.7,1.12,True,0.14428669241048162,m2_m3_auto_center_v1
10152,0-5,5.8,38.2,18.6,20.1,21.2,4.01,True,0.0779281932737271,m2_m3_auto_center_v1
10152,5-15,5.9,31.3,17.8,22.4,17.2,2.8,True,0.14279644783933695,m2_m3_auto_center_v1
10152,15-30,5.9,14.8,18.9,21.4,15.5,1.0,True,0.11395144950836938,m2_m3_auto_center_v1
10153,0-5,5.9,34.7,19.8,21.2,20.2,2.7,True,0.0910132368204313,m2_m3_auto_center_v1
10153,5-15,5.9,32.0,19.3,22.2,16.3,2.2,True,0.15868622780422859,m2_m3_auto_center_v1
10153,15-30,5.9,15.2,20.0,21.2,15.0,1.1,True,0.15627243930371884,m2_m3_auto_center_v1
10154,0-5,6.1,35.0,17.0,18.0,21.1,3.95,True,0.10083706210328247,m2_m3_auto_center_v1
10154,5-15,6.1,27.0,18.2,18.0,16.4,2.6,True,0.1637164037574086,m2_m3_auto_center_v1
10154,15-30,6.1,13.1,18.3,18.6,13.8,1.1,True,0.15617389055622546,m2_m3_auto_center_v1
10155,0-5,6.7,49.8,14.6,21.6,21.4,4.04,True,0.06822464252539136,m2_m3_auto_center_v1
10155,5-15,6.8,20.2,22.1,19.4,16.3,2.0,True,0.11085565741000988,m2_m3_auto_center_v1
10155,15-30,6.9,13.0,25.0,19.3,13.0,1.5,True,0.11223265504322374,m2_m3_auto_center_v1
10156,0-5,5.7,36.2,15.1,16.3,21.1,4.06,True,0.08503956586645833,m2_m3_auto_center_v1
10156,5-15,5.9,29.0,15.9,16.6,16.8,2.5,True,0.16416260828845866,m2_m3_auto_center_v1
10156,15-30,5.8,12.8,16.1,17.0,15.0,1.0,True,0.11895053266739657,m2_m3_auto_center_v1
10157,0-5,5.7,38.3,19.8,18.8,24.0,4.0,True,0.08608503487272175,m2_m3_auto_center_v1
10157,5-15,5.7,32.0,19.9,19.4,17.4,2.96,True,0.1465432269910601,m2_m3_auto_center_v1
10157,15-30,5.7,15.1,21.7,18.9,15.3,1.27,True,0.11389500275864453,m2_m3_auto_center_v1
10158,0-5,6.5,31.3,13.9,11.0,20.2,2.82,True,0.08998399298913663,m2_m3_auto_center_v1
10158,5-15,6.6,19.1,15.0,10.9,15.4,1.8,True,0.15968029576859338,m2_m3_auto_center_v1
10158,15-30,6.5,12.2,16.6,10.7,12.1,1.1,True,0.15608611720537793,m2_m3_auto_center_v1
10159,0-5,6.2,30.1,13.4,12.2,23.9,3.8,True,0.09395934260222671,m2_m3_auto_center_v1
10159,5-15,6.3,19.5,14.7,11.7,18.0,1.8,True,0.16699042787933707,m2_m3_auto_center_v1
10159,15-30,6.3,12.5,14.7,12.9,15.1,1.2,True,0.14157715947474767,m2_m3_auto_center_v1
10160,0-5,7.0,29.0,16.8,17.5,18.0,2.82,True,0.09959198037032813,m2_m3_auto_center_v1
10160,5-15,7.2,17.2,18.0,16.5,12.4,1.9,True,0.15516433619826758,m2_m3_auto_center_v1
10160,15-30,7.1,12.2,17.2,16.8,11.0,1.0,True,0.16089056740681518,m2_m3_auto_center_v1
10161,0-5,5.7,45.6,14.6,22.7,25.6,4.96,True,0.08749898360826194,m2_m3_auto_center_v1
10161,5-15,5.7,33.5,14.2,23.5,17.7,2.8,True,0.12643802898108347,m2_m3_auto_center_v1
10161,15-30,5.7,12.7,15.1,21.8,15.1,1.7,True,0.0960543935197254,m2_m3_auto_center_v1
10162,0-5,5.8,38.9,17.9,18.4,22.0,4.9,True,0.07464789971318596,m2_m3_auto_center_v1
10162,5-15,5.9,31.9,18.2,18.3,17.8,2.7,True,0.15143695906461146,m2_m3_auto_center_v1
10162,15-30,5.9,16.6,20.1,19.8,16.8,1.1,True,0.10632392337342068,m2_m3_auto_center_v1
10163,0-5,6.5,30.0,16.1,15.9,21.1,2.8,True,0.10582921772465423,m2_m3_auto_center_v1
10163,5-15,6.6,16.1,18.4,15.9,16.4,1.5,True,0.1708971817813018,m2_m3_auto_center_v1
10163,15-30,6.5,12.4,21.4,16.4,13.4,1.1,True,0.15156601676010284,m2_m3_auto_center_v1
10164,0-5,6.9,32.8,19.2,18.1,22.6,3.55,True,0.08257790417552463,m2_m3_auto_center_v1
10164,5-15,6.9,19.1,23.1,17.1,18.6,1.7,True,0.1426970089140847,m2_m3_auto_center_v1
10164,15-30,6.9,12.0,23.1,17.3,15.8,1.75,True,0.13474128064592236,m2_m3_auto_center_v1
10165,0-5,6.3,32.1,14.2,18.4,25.8,4.0,True,0.08513371797661583,m2_m3_auto_center_v1
10165,5-15,6.4,22.0,16.0,18.1,17.7,2.6,True,0.13472862252907652,m2_m3_auto_center_v1
10165,15-30,6.5,12.9,14.8,18.4,14.8,1.6,True,0.13156370776581292,m2_m3_auto_center_v1
10166,0-5,6.0,42.0,17.4,24.5,21.1,3.05,True,0.09456595921160711,m2_m3_auto_center_v1
